venta_id,fecha,año,mes,trimestre,modelo,marca,tipo,segmento,precio_lista,precio_venta,descuento_pct,descuento_monto,precio_final,accesorios_monto,precio_total,costo_vehiculo,margen_bruto,margen_pct,ganancia_neta,vendedor,zona,senioridad,comision_vendedor,financiacion,origen_lead,permuta,valor_permuta,num_accesorios,dias_cierre,test_drive,rating_cliente,year_month,semana,dia_semana,es_fin_semana,precio_log,margen_log,tiene_descuento,tiene_accesorios,cierre_rapido,es_premium_luxury,revenue_total_log,segmento_num,ganancia_por_dia,pct_accesorios
VTA-03694,2024-05-09,2024,5,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52450000,1,524500,51925500,232606,52158106,36400000,15525500,29.9,15618542,Martín López,Oeste,Junior,1038510,Contado,WhatsApp,True,20800000,1,8,True,4,2024-05,19,Thursday,False,17.76532057621144,16.557994455794535,True,1,0,1,17.76979018274618,4,1952318.0,0.45
VTA-01670,2024-05-10,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8000000,2,160000,7840000,165943,8005943,6100000,1740000,22.2,1806377,Lucía Fernández,Norte,Semi-Senior,205800,Cuotas 12x,Referido,False,0,1,6,True,4,2024-05,19,Friday,False,15.874749519877604,14.36939624590319,True,1,1,0,15.895694823756259,2,301063.0,2.07
VTA-01733,2024-05-10,2024,5,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,17850000,0,0,17850000,466976,18316976,12500000,5350000,30.0,5536790,Valentina Cruz,Este,Senior,636352,Contado,Showroom,True,3500000,3,16,True,5,2024-05,19,Friday,False,16.69751412221233,15.49260730578806,False,1,0,1,16.72333889267743,3,346049.0,2.55
VTA-02866,2024-05-11,2024,5,Q2,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11200000,1,112000,11088000,0,11088000,8200000,2888000,26.0,2888000,Lucía Fernández,Norte,Semi-Senior,291060,Contado,Llamada entrante,True,3950000,0,6,True,4,2024-05,19,Saturday,True,16.221374090599408,14.876075125255182,True,0,1,0,16.221374090599408,2,481333.0,0.0
VTA-03204,2024-05-12,2024,5,Q2,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11650000,3,349500,11300500,0,11300500,8200000,3100500,27.4,3100500,Carlos Méndez,Norte,Senior,363876,Cuotas 36x,Web,True,3450000,0,10,False,4,2024-05,19,Sunday,True,16.24035761898293,14.947074269300643,True,0,0,0,16.24035761898293,2,310050.0,0.0
VTA-03609,2024-05-12,2024,5,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,11450000,0,0,11450000,211352,11661352,7900000,3550000,31.0,3634540,Martín López,Oeste,Junior,229000,Cuotas 12x,Referido,True,2150000,1,7,False,4,2024-05,19,Sunday,True,16.253500375300764,15.0824584431417,False,1,1,0,16.27179076989061,2,519220.0,1.81
VTA-00064,2024-05-12,2024,5,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9750000,1,97500,9652500,0,9652500,6900000,2752500,28.5,2752500,Martín López,Oeste,Junior,193050,Cuotas 12x,Web,True,1650000,0,16,True,4,2024-05,19,Sunday,True,16.082727610720628,14.828020510884992,True,0,0,0,16.082727610720628,2,172031.0,0.0
VTA-01212,2024-05-13,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8200000,4,328000,7872000,0,7872000,6100000,1772000,22.5,1772000,Paula Gómez,Centro,Senior,262531,Cuotas 36x,Referido,False,0,0,9,False,3,2024-05,20,Monday,False,15.878822844746738,14.38761997448109,True,0,0,0,15.878822844746738,2,196889.0,0.0
VTA-01767,2024-05-13,2024,5,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5500000,0,0,5500000,414880,5914880,4200000,1300000,23.6,1465952,Diego Romero,Centro,Junior,121000,Cuotas 12x,Showroom,True,2250000,2,6,True,5,2024-05,20,Monday,False,15.520258832020865,14.077875591662238,False,1,1,0,15.592981936849052,1,244325.0,7.01
VTA-03087,2024-05-13,2024,5,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22350000,0,0,22350000,0,22350000,16500000,5850000,26.2,5850000,Valentina Cruz,Este,Senior,796777,Cuotas 24x,WhatsApp,False,0,0,15,False,5,2024-05,20,Monday,False,16.92233692376658,15.581952390148196,False,0,0,1,16.92233692376658,3,390000.0,0.0
VTA-00060,2024-05-13,2024,5,Q2,Ford Territory,Ford,SUV,Premium,18000000,17050000,1,170500,16879500,0,16879500,12900000,3979500,23.6,3979500,Martín López,Oeste,Junior,337590,Plan de ahorro,Showroom,False,0,0,1,True,5,2024-05,20,Monday,False,16.641610485083756,15.19666699251586,True,0,1,1,16.641610485083756,3,3979500.0,0.0
VTA-01924,2024-05-13,2024,5,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,3850000,5,192500,3657500,0,3657500,2950000,707500,19.3,707500,Paula Gómez,Centro,Senior,121978,Cuotas 24x,Web,False,0,0,7,True,4,2024-05,20,Monday,False,15.112290685287178,13.469494321926092,True,0,1,0,15.112290685287178,1,101071.0,0.0
VTA-03830,2024-05-13,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8600000,4,344000,8256000,0,8256000,6100000,2156000,26.1,2156000,Paula Gómez,Centro,Senior,275338,Cuotas 24x,Showroom,False,0,0,5,True,4,2024-05,20,Monday,False,15.926450887827505,14.58376567483281,True,0,1,0,15.926450887827505,2,431200.0,0.0
VTA-01331,2024-05-14,2024,5,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21950000,2,439000,21511000,341211,21852211,15800000,5711000,26.5,5847484,Martín López,Oeste,Junior,430220,Cuotas 36x,WhatsApp,True,4750000,2,1,True,4,2024-05,20,Tuesday,False,16.884075036655776,15.557904872747667,True,1,1,1,16.899812710079825,3,5847484.0,1.56
VTA-02280,2024-05-14,2024,5,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21200000,5,1060000,20140000,161773,20301773,15800000,4340000,21.5,4404709,Joaquín Torres,Sur,Semi-Senior,549822,Cuotas 12x,Showroom,False,0,1,21,True,5,2024-05,20,Tuesday,False,16.81821849490712,15.283385136491308,True,1,0,1,16.826218829356367,3,209748.0,0.8
VTA-01152,2024-05-14,2024,5,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,17500000,0,0,17500000,388108,17888108,12500000,5000000,28.6,5155243,Valentina Cruz,Este,Senior,623875,Cuotas 36x,Referido,False,0,2,31,True,2,2024-05,20,Tuesday,False,16.677711496036597,15.424948670398354,False,1,0,1,16.69964674838888,3,166298.0,2.17
VTA-01884,2024-05-14,2024,5,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,17350000,5,867500,16482500,0,16482500,12500000,3982500,24.2,3982500,Sofía Herrera,Sur,Senior,568646,Cuotas 36x,Web,False,0,0,12,True,4,2024-05,20,Tuesday,False,16.61780983064,15.197420571864866,True,0,0,1,16.61780983064,3,331875.0,0.0
VTA-03420,2024-05-14,2024,5,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10300000,1,103000,10197000,162365,10359365,7600000,2597000,25.5,2661946,Valentina Cruz,Este,Senior,363523,Cuotas 24x,Web,True,3200000,1,3,False,5,2024-05,20,Tuesday,False,16.137604215414417,14.769867875704495,True,1,1,0,16.153401596011808,2,887315.0,1.57
VTA-03931,2024-05-15,2024,5,Q2,BMW Serie 3,BMW,Sedán,Luxury,48000000,48350000,1,483500,47866500,329032,48195532,33600000,14266500,29.8,14398112,Paula Gómez,Centro,Senior,1596348,Cuotas 24x,Showroom,False,0,2,45,True,2,2024-05,20,Wednesday,False,17.683926464901514,16.473424759666962,True,1,0,1,17.690776898377564,4,319958.0,0.68
VTA-00273,2024-05-16,2024,5,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10500000,2,210000,10290000,0,10290000,7600000,2690000,26.1,2690000,Lucía Fernández,Norte,Semi-Senior,270112,Contado,Showroom,True,3450000,0,10,True,4,2024-05,20,Thursday,False,16.14668320499196,14.805052123325165,True,0,0,0,16.14668320499196,2,269000.0,0.0
VTA-01793,2024-05-16,2024,5,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21850000,5,1092500,20757500,0,20757500,15800000,4957500,23.9,4957500,Martín López,Oeste,Junior,415150,Cuotas 24x,Showroom,False,0,0,4,True,5,2024-05,20,Thursday,False,16.84841823329368,15.416412341090641,True,0,1,1,16.84841823329368,3,1239375.0,0.0
VTA-02374,2024-05-17,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8100000,4,324000,7776000,0,7776000,6100000,1676000,21.6,1676000,Sofía Herrera,Sur,Senior,268272,Cuotas 12x,Showroom,True,1400000,0,7,True,4,2024-05,20,Friday,False,15.866552753723226,14.331921156682698,True,0,1,0,15.866552753723226,2,239429.0,0.0
VTA-01742,2024-05-17,2024,5,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,13300000,1,133000,13167000,425540,13592540,9400000,3767000,28.6,3937216,Sofía Herrera,Sur,Senior,454261,Contado,Web,False,0,3,8,True,5,2024-05,20,Friday,False,16.39322433328592,15.141789752137376,True,1,0,0,16.425031744366986,2,492152.0,3.13
VTA-01755,2024-05-18,2024,5,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9750000,0,0,9750000,0,9750000,6900000,2850000,29.2,2850000,Lucía Fernández,Norte,Semi-Senior,255938,Contado,Showroom,False,0,0,1,False,4,2024-05,20,Saturday,True,16.092777945538128,14.862829903121964,False,0,1,0,16.092777945538128,2,2850000.0,0.0
VTA-00337,2024-05-18,2024,5,Q2,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14050000,5,702500,13347500,671455,14018955,10200000,3147500,23.6,3416082,Joaquín Torres,Sur,Semi-Senior,364387,Cuotas 24x,Llamada entrante,False,0,3,10,True,4,2024-05,20,Saturday,True,16.406839734276872,14.962119362613059,True,1,0,0,16.45592097174813,2,341608.0,4.79
VTA-01260,2024-05-18,2024,5,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23000000,5,1150000,21850000,0,21850000,16500000,5350000,24.5,5350000,Diego Romero,Centro,Junior,480700,Cuotas 12x,Instagram,False,0,0,10,True,4,2024-05,20,Saturday,True,16.899711525272462,15.49260730578806,True,0,0,1,16.899711525272462,3,535000.0,0.0
VTA-03845,2024-05-18,2024,5,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,0,0,3350000,0,3350000,2600000,750000,22.4,750000,Valentina Cruz,Este,Senior,119427,Cuotas 24x,Web,False,0,0,6,True,4,2024-05,20,Saturday,True,15.024471202308668,13.527829818844937,False,0,1,0,15.024471202308668,1,125000.0,0.0
VTA-02678,2024-05-19,2024,5,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,11400000,3,342000,11058000,241286,11299286,7900000,3158000,28.6,3254514,Diego Romero,Centro,Junior,243276,Cuotas 24x,Web,True,4600000,1,1,False,4,2024-05,20,Sunday,True,16.21866479631228,14.965449790453786,True,1,1,0,16.240250184346714,2,3254514.0,2.14
VTA-00990,2024-05-19,2024,5,Q2,BMW Serie 3,BMW,Sedán,Luxury,48000000,45750000,4,1830000,43920000,213167,44133167,33600000,10320000,23.5,10405266,Joaquín Torres,Sur,Semi-Senior,1199016,Contado,Showroom,False,0,2,1,True,5,2024-05,20,Sunday,True,17.59788037793422,16.149594414916912,True,1,1,1,17.60272216656849,4,10405266.0,0.48
VTA-02862,2024-05-20,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8100000,3,243000,7857000,0,7857000,6100000,1757000,22.4,1757000,Valentina Cruz,Este,Senior,280102,Cuotas 36x,Web,False,0,0,5,True,5,2024-05,21,Monday,False,15.876915539432991,14.379118936321035,True,0,1,0,15.876915539432991,2,351400.0,0.0
VTA-00486,2024-05-20,2024,5,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8650000,2,173000,8477000,0,8477000,6100000,2377000,28.0,2377000,Paula Gómez,Centro,Senior,282708,Leasing,Referido,False,0,0,1,True,4,2024-05,21,Monday,False,15.952867289556798,14.681350167040602,True,0,1,0,15.952867289556798,2,2377000.0,0.0
VTA-03469,2024-05-20,2024,5,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10600000,1,106000,10494000,0,10494000,7600000,2894000,27.6,2894000,Joaquín Torres,Sur,Semi-Senior,286486,Contado,Web,True,4700000,0,5,False,5,2024-05,21,Monday,False,16.166314318521337,14.878150531716008,True,0,1,0,16.166314318521337,2,578800.0,0.0
VTA-01587,2024-05-21,2024,5,Q2,Jeep Compass,Jeep,SUV,Luxury,25000000,24200000,2,484000,23716000,228195,23944195,17800000,5916000,24.9,6007278,Diego Romero,Centro,Junior,521752,Cuotas 36x,Showroom,True,9500000,1,7,True,5,2024-05,21,Tuesday,False,16.98166052597502,15.593171271845943,True,1,1,1,16.99123651424796,4,858183.0,0.95
VTA-01857,2024-05-22,2024,5,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,13200000,0,0,13200000,253677,13453677,9400000,3800000,28.8,3901470,Martín López,Oeste,Junior,264000,Cuotas 24x,Web,False,0,1,15,True,4,2024-05,21,Wednesday,False,16.395727463314174,15.150511887854474,False,1,0,0,16.414763083878576,2,260098.0,1.89
VTA-03085,2024-05-22,2024,5,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,16850000,2,337000,16513000,0,16513000,12500000,4013000,24.3,4013000,Joaquín Torres,Sur,Semi-Senior,450805,Leasing,Llamada entrante,False,0,0,27,True,3,2024-05,21,Wednesday,False,16.619658568003473,15.205049898439155,True,0,0,1,16.619658568003473,3,148630.0,0.0
VTA-02013,2024-05-23,2024,5,Q2,Ford Territory,Ford,SUV,Premium,18000000,17650000,2,353000,17297000,0,17297000,12900000,4397000,25.4,4397000,Joaquín Torres,Sur,Semi-Senior,472208,Contado,Showroom,False,0,0,8,True,5,2024-05,21,Thursday,False,16.66604369183955,15.296433275590713,True,0,0,1,16.66604369183955,3,549625.0,0.0
VTA-03485,2024-05-23,2024,5,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10350000,1,103500,10246500,0,10246500,7900000,2346500,22.9,2346500,Sofía Herrera,Sur,Senior,353504,Contado,Showroom,False,0,0,8,False,4,2024-05,21,Thursday,False,16.142446839416447,14.66843584038315,True,0,0,0,16.142446839416447,2,293312.0,0.0
VTA-02195,2024-05-23,2024,5,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,11150000,0,0,11150000,548691,11698691,7900000,3250000,29.1,3469476,Carlos Méndez,Norte,Senior,359030,Cuotas 36x,Instagram,False,0,3,16,False,5,2024-05,21,Thursday,False,16.226950145556497,14.99416586199818,False,1,0,0,16.27498759864668,2,216842.0,4.69
VTA-01026,2024-05-23,2024,5,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3600000,3,108000,3492000,195517,3687517,2600000,892000,25.5,970206,Carlos Méndez,Norte,Senior,112442,Cuotas 36x,Web,False,0,1,1,True,5,2024-05,21,Thursday,False,15.065985482310431,13.70122253263775,True,1,1,0,15.120464160974231,1,970206.0,5.3
VTA-01402,2024-05-24,2024,5,Q2,Honda Civic,Honda,Sedán,Premium,16000000,15950000,3,478500,15471500,166159,15637659,11400000,4071500,26.3,4137963,Lucía Fernández,Norte,Semi-Senior,406127,Cuotas 12x,Instagram,False,0,1,21,True,4,2024-05,21,Friday,False,16.55451024434539,15.21952228549902,True,1,0,1,16.565192665519508,3,197046.0,1.06
VTA-01233,2024-05-25,2024,5,Q2,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,7900000,0,0,7900000,0,7900000,5900000,2000000,25.3,2000000,Sofía Herrera,Sur,Senior,272550,Cuotas 36x,Web,True,1750000,0,5,True,3,2024-05,21,Saturday,True,15.882373444019521,14.508658238524095,False,0,1,0,15.882373444019521,2,400000.0,0.0
VTA-03094,2024-05-25,2024,5,Q2,BMW Serie 3,BMW,Sedán,Luxury,48000000,49200000,2,984000,48216000,0,48216000,33600000,14616000,30.3,14616000,Martín López,Oeste,Junior,964320,Contado,Showroom,False,0,0,7,True,3,2024-05,21,Saturday,True,17.69120149488502,16.49762744545815,True,0,1,1,17.69120149488502,4,2088000.0,0.0
VTA-03919,2024-05-25,2024,5,Q2,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12400000,1,124000,12276000,281903,12557903,9000000,3276000,26.7,3388761,Paula Gómez,Centro,Senior,409405,Contado,Referido,True,1850000,1,5,False,4,2024-05,21,Saturday,True,16.32315677618152,15.002134029205356,True,1,1,0,16.34586082609759,2,677752.0,2.24
VTA-03049,2024-05-25,2024,5,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,49850000,0,0,49850000,457636,50307636,36400000,13450000,27.0,13633054,Sofía Herrera,Sur,Senior,1719825,Cuotas 12x,Web,False,0,3,7,True,5,2024-05,21,Saturday,True,17.7245290744323,16.414489738361564,False,1,1,1,17.733667452570952,4,1947579.0,0.91
VTA-02145,2024-05-26,2024,5,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10000000,1,100000,9900000,84429,9984429,7600000,2300000,23.2,2333771,Valentina Cruz,Este,Senior,352935,Cuotas 36x,Llamada entrante,True,1600000,1,10,True,5,2024-05,21,Sunday,True,16.108045416114916,14.648420115681892,True,1,0,0,16.116537437574163,2,233377.0,0.85
VTA-00845,2024-05-26,2024,5,Q2,Renault Duster,Renault,SUV,Intermedio,9800000,9950000,0,0,9950000,187698,10137698,7100000,2850000,28.6,2925079,Valentina Cruz,Este,Senior,354718,Cuotas 12x,Web,True,2000000,1,2,False,2,2024-05,21,Sunday,True,16.11308320963728,14.862829903121964,False,1,1,0,16.131771607299452,2,1462540.0,1.85
VTA-03604,2024-05-26,2024,5,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9850000,5,492500,9357500,0,9357500,6900000,2457500,26.3,2457500,Martín López,Oeste,Junior,187150,Cuotas 24x,WhatsApp,True,3200000,0,1,False,5,2024-05,21,Sunday,True,16.051688825626865,14.714655537920976,True,0,1,0,16.051688825626865,2,2457500.0,0.0
VTA-02706,2024-05-26,2024,5,Q2,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7850000,0,0,7850000,439340,8289340,5600000,2250000,28.7,2425736,Paula Gómez,Centro,Senior,261797,Cuotas 24x,WhatsApp,False,0,2,11,False,5,2024-05,21,Sunday,True,15.876024217147117,14.626441218624949,False,1,0,0,15.930481030586211,2,220521.0,5.3
VTA-00960,2024-05-26,2024,5,Q2,Ford Territory,Ford,SUV,Premium,18000000,17050000,2,341000,16709000,251517,16960517,12900000,3809000,22.8,3909606,Joaquín Torres,Sur,Semi-Senior,456156,Cuotas 24x,Showroom,True,6950000,1,90,True,3,2024-05,21,Sunday,True,16.631458114224266,15.152877507996806,True,1,0,1,16.64639873031445,3,43440.0,1.48
VTA-03655,2024-05-26,2024,5,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,17950000,0,0,17950000,120589,18070589,12500000,5450000,30.4,5498235,Martín López,Oeste,Junior,359000,Plan de ahorro,Web,True,7950000,1,2,True,4,2024-05,21,Sunday,True,16.703100728608867,15.511126350125648,False,1,1,1,16.70979631283782,3,2749118.0,0.67
VTA-02987,2024-05-27,2024,5,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23450000,3,703500,22746500,0,22746500,16500000,6246500,27.5,6246500,Sofía Herrera,Sur,Senior,784754,Cuotas 12x,WhatsApp,False,0,0,37,True,5,2024-05,22,Monday,False,16.93992188933466,15.647532024943658,True,0,0,1,16.93992188933466,3,168824.0,0.0
VTA-01244,2024-05-27,2024,5,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5950000,0,0,5950000,263326,6213326,4200000,1750000,29.4,1855330,Sofía Herrera,Sur,Senior,205275,Contado,Web,False,0,1,5,True,5,2024-05,22,Monday,False,15.598901945589025,14.375126917328105,False,1,1,0,15.642207059239785,1,371066.0,4.24
VTA-01478,2024-05-28,2024,5,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,12500000,5,625000,11875000,0,11875000,9400000,2475000,20.8,2475000,Joaquín Torres,Sur,Semi-Senior,324188,Cuotas 12x,Web,True,4600000,0,8,False,5,2024-05,22,Tuesday,False,16.2899459920955,14.72175135802525,True,0,0,0,16.2899459920955,2,309375.0,0.0
VTA-01262,2024-05-28,2024,5,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22450000,2,449000,22001000,0,22001000,16500000,5501000,25.0,5501000,Diego Romero,Centro,Junior,484022,Contado,Showroom,False,0,0,14,False,5,2024-05,22,Tuesday,False,16.906598510287495,15.520440633642709,True,0,0,1,16.906598510287495,3,392929.0,0.0
VTA-02093,2024-05-29,2024,5,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,4700000,0,0,4700000,0,4700000,3500000,1200000,25.5,1200000,Joaquín Torres,Sur,Semi-Senior,128310,Contado,Web,False,0,0,3,False,4,2024-05,22,Wednesday,False,15.363073279446223,13.997832948091215,False,0,1,0,15.363073279446223,1,400000.0,0.0
VTA-02931,2024-05-29,2024,5,Q2,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,7950000,2,159000,7791000,482280,8273280,5900000,1891000,24.3,2083912,Diego Romero,Centro,Junior,171402,Cuotas 24x,Llamada entrante,False,0,3,22,True,4,2024-05,22,Wednesday,False,15.868479907666215,14.452616876461185,True,1,0,0,15.928541723508703,2,94723.0,5.83
VTA-03638,2024-05-29,2024,5,Q2,Renault Duster,Renault,SUV,Intermedio,9800000,10000000,2,200000,9800000,177771,9977771,7100000,2700000,27.6,2771108,Valentina Cruz,Este,Senior,349370,Cuotas 12x,Referido,False,0,1,1,True,4,2024-05,22,Wednesday,False,16.097893045681612,14.80876270134486,True,1,1,0,16.115870376871452,2,2771108.0,1.78
VTA-01647,2024-05-29,2024,5,Q2,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14100000,3,423000,13677000,0,13677000,10200000,3477000,25.4,3477000,Carlos Méndez,Norte,Senior,440399,Cuotas 24x,Referido,False,0,0,2,True,4,2024-05,22,Wednesday,False,16.431226220979134,15.061680698594214,True,0,1,0,16.431226220979134,2,1738500.0,0.0
VTA-03678,2024-05-29,2024,5,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3300000,4,132000,3168000,156298,3324298,2600000,568000,17.9,630519,Carlos Méndez,Norte,Senior,102010,Cuotas 24x,Referido,True,1400000,1,1,True,4,2024-05,22,Wednesday,False,14.968611347572969,13.249878458265119,True,1,1,0,15.016769382777271,1,630519.0,4.7
VTA-00509,2024-05-30,2024,5,Q2,Ford Territory,Ford,SUV,Premium,18000000,18400000,5,920000,17480000,0,17480000,12900000,4580000,26.2,4580000,Martín López,Oeste,Junior,349600,Cuotas 24x,Showroom,False,0,0,47,True,5,2024-05,22,Thursday,False,16.6765679853999,15.337209774430955,True,0,0,1,16.6765679853999,3,97447.0,0.0
VTA-00768,2024-05-30,2024,5,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,20700000,2,414000,20286000,0,20286000,15800000,4486000,22.1,4486000,Joaquín Torres,Sur,Semi-Senior,553808,Contado,WhatsApp,True,6400000,0,1,True,4,2024-05,22,Thursday,False,16.825441600213157,15.316472216978005,True,0,1,1,16.825441600213157,3,4486000.0,0.0
VTA-01382,2024-05-31,2024,5,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9750000,3,292500,9457500,253035,9710535,6900000,2557500,27.0,2658714,Carlos Méndez,Norte,Senior,304532,Cuotas 36x,Showroom,True,2700000,1,8,True,5,2024-05,22,Friday,False,16.062318741225504,14.754541167814684,True,1,0,0,16.08872203956789,2,332339.0,2.61
VTA-02452,2024-05-31,2024,5,Q2,Jeep Compass,Jeep,SUV,Luxury,25000000,25450000,4,1018000,24432000,0,24432000,17800000,6632000,27.1,6632000,Carlos Méndez,Norte,Senior,786710,Cuotas 36x,Showroom,True,9350000,0,1,True,4,2024-05,22,Friday,False,17.011404347370476,15.707417126581333,True,0,1,1,17.011404347370476,4,6632000.0,0.0
VTA-00226,2024-05-31,2024,5,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10750000,4,430000,10320000,138881,10458881,7600000,2720000,26.4,2775552,Martín López,Oeste,Junior,206400,Contado,Web,False,0,1,1,True,3,2024-05,22,Friday,False,16.149594414916912,14.81614280591917,True,1,1,0,16.162962127523418,2,2775552.0,1.33
VTA-00930,2024-05-31,2024,5,Q2,Jeep Compass,Jeep,SUV,Luxury,25000000,24050000,0,0,24050000,0,24050000,17800000,6250000,26.0,6250000,Paula Gómez,Centro,Senior,802067,Contado,Showroom,False,0,0,10,True,4,2024-05,22,Friday,False,16.995645596096086,15.648092181712572,False,0,0,1,16.995645596096086,4,625000.0,0.0
VTA-00129,2024-05-31,2024,5,Q2,Honda Civic,Honda,Sedán,Premium,16000000,15850000,0,0,15850000,233622,16083622,11400000,4450000,28.1,4543448,Carlos Méndez,Norte,Senior,510370,Cuotas 12x,WhatsApp,True,5250000,1,7,False,4,2024-05,22,Friday,False,16.578680121379044,15.308414878861498,False,1,1,1,16.59331210728167,3,649064.0,1.45
VTA-03161,2024-05-31,2024,5,Q2,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8200000,0,0,8200000,0,8200000,5900000,2300000,28.0,2300000,Paula Gómez,Centro,Senior,273470,Cuotas 12x,Showroom,True,3200000,0,11,True,5,2024-05,22,Friday,False,15.919644834185693,14.648420115681892,False,0,0,0,15.919644834185693,2,209091.0,0.0
VTA-00874,2024-06-01,2024,6,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,4600000,0,0,4600000,0,4600000,3500000,1100000,23.9,1100000,Sofía Herrera,Sur,Senior,158700,Cuotas 36x,Instagram,True,1000000,0,1,False,2,2024-06,22,Saturday,True,15.341567078850604,13.910821646859095,False,0,1,0,15.341567078850604,1,1100000.0,0.0
VTA-02068,2024-06-01,2024,6,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,13250000,0,0,13250000,537680,13787680,9400000,3850000,29.1,4065072,Martín López,Oeste,Junior,265000,Contado,WhatsApp,False,0,2,3,False,5,2024-06,22,Saturday,True,16.3995081858682,15.163583966004193,False,1,1,0,16.43928607029091,2,1355024.0,3.9
VTA-01715,2024-06-01,2024,6,Q2,Honda Civic,Honda,Sedán,Premium,16000000,16000000,1,160000,15840000,184812,16024812,11400000,4440000,28.0,4513924,Lucía Fernández,Norte,Semi-Senior,415800,Cuotas 24x,Referido,False,0,1,32,True,4,2024-06,22,Saturday,True,16.578049007481866,15.306165159633608,True,1,0,1,16.589648891436152,3,141060.0,1.15
VTA-01167,2024-06-01,2024,6,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23650000,2,473000,23177000,0,23177000,16500000,6677000,28.8,6677000,Sofía Herrera,Sur,Senior,799606,Cuotas 12x,WhatsApp,True,5500000,0,2,True,4,2024-06,22,Saturday,True,16.958671008730917,15.714179492607855,True,0,1,1,16.958671008730917,3,3338500.0,0.0
VTA-00886,2024-06-01,2024,6,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10800000,3,324000,10476000,0,10476000,7600000,2876000,27.5,2876000,Martín López,Oeste,Junior,209520,Cuotas 36x,Instagram,False,0,0,6,True,1,2024-06,22,Saturday,True,16.164597580066015,14.87191134552816,True,0,1,0,16.164597580066015,2,479333.0,0.0
